sensor_ID,power,signal_strength,malfunction
8237,3.86,-70,0
8238,4.28,-60,0
8239,3.09,-62,0
8240,4.46,-70,0
8241,4.33,-76,0
8242,3.76,-55,0
8243,4.35,-62,0
8244,4.11,-73,0
8245,3.53,-75,0
8246,4.65,-69,0
8247,4.56,-77,0
8248,2.61,-78,1
8249,4.64,-56,0
8250,4.62,-55,0
8251,3.62,-76,0
8252,3.48,-68,0
8253,4.0,-55,0
8254,4.29,-64,0
8255,3.58,-55,0
8256,3.02,-75,0
8257,3.77,-67,0
8258,3.67,-96,1
8259,4.83,-75,0
8260,3.67,-72,0
8261,3.62,-67,0
8262,3.89,-59,0
8263,3.7,-65,0
8264,4.99,-76,0
8265,4.37,-51,0
8266,3.46,-63,0
8267,4.32,-58,0
8268,4.42,-68,0
8269,3.63,-51,0
8270,3.01,-51,0
8271,3.42,-51,0
8272,0.6,-80,1
8273,3.77,-60,0
8274,3.66,-78,0
8275,4.05,-53,0
8276,3.73,-68,0
8277,3.6,-59,0
8278,4.37,-54,0
8279,3.12,-68,0
8280,3.6,-65,0
8281,4.42,-78,0
8282,4.39,-76,0
8283,3.57,-57,0
8284,3.93,-67,0
8285,3.07,-68,0
8286,4.46,-80,0
8287,3.5,-69,0
8288,4.01,-72,0
8289,4.5,-71,0
8290,3.45,-79,0
8291,3.65,-75,0
8292,0.06,-61,1
8293,0.45,-59,1
8294,1.05,-66,1
8295,4.82,-50,0
8296,4.65,-65,0
8297,4.82,-75,0
8298,4.88,-71,0
8299,3.96,-79,0
8300,3.46,-71,0
8301,3.35,-62,0
8302,4.1,-72,0
8303,3.32,-66,0
8304,4.89,-69,0
8305,4.79,-74,0
8306,3.84,-71,0
8307,3.83,-52,0
8308,3.05,-67,0
8309,4.92,-52,0
8310,3.93,-55,0
8311,3.8,-57,0
8312,3.31,-64,0
8313,4.43,-74,0
8314,3.39,-61,0
8315,3.93,-57,0
8316,3.22,-71,0
8317,3.39,-75,0
8318,3.73,-54,0
8319,4.9,-55,0
8320,3.63,-77,0
8321,4.0,-50,0
8322,4.44,-80,0
8323,4.9,-66,0
8324,4.65,-69,0
8325,4.54,-80,0
8326,4.93,-72,0
8327,4.91,-67,0
8328,2.89,-57,1
8329,3.63,-62,0
8330,4.19,-72,0
8331,4.63,-53,0
8332,5.0,-59,0
8333,4.97,-60,0
8334,3.88,-95,1
8335,1.76,-74,1
8336,4.91,-78,0
8337,4.53,-79,0
8338,3.55,-50,0
8339,3.84,-78,0
8340,3.07,-58,0
8341,0.19,-67,1
8342,4.72,-63,0
8343,4.02,-50,0
8344,4.37,-59,0
8345,3.77,-66,0
8346,4.63,-60,0
8347,4.42,-91,1
8348,4.08,-59,0
8349,4.21,-76,0
8350,4.22,-90,1
8351,4.18,-60,0
8352,2.66,-61,1
8353,3.74,-99,1
8354,3.75,-64,0
8355,3.92,-75,0
8356,3.55,-71,0
8357,3.5,-64,0
8358,3.32,-73,0
8359,4.17,-92,1
8360,3.99,-59,0
8361,4.56,-69,0
8362,4.09,-65,0
8363,4.94,-66,0
8364,3.05,-79,0
8365,3.28,-50,0
8366,4.3,-79,0
8367,4.41,-94,1
8368,3.25,-50,0
8369,4.24,-63,0
8370,2.47,-62,1
8371,4.53,-95,1
8372,4.29,-65,0
8373,4.63,-52,0
8374,4.74,-78,0
8375,3.98,-59,0
8376,3.13,-71,0
8377,3.52,-71,0
8378,3.78,-56,0
8379,3.11,-92,1
8380,3.27,-71,0
8381,3.59,-60,0
8382,3.88,-77,0
8383,4.81,-68,0
8384,3.97,-79,0
8385,3.45,-50,0
8386,3.6,-76,0
8387,4.5,-99,1
8388,4.27,-77,0
8389,1.79,-98,1
8390,3.3,-75,0
8391,3.34,-50,0
8392,4.08,-73,0
8393,3.64,-61,0
8394,4.26,-78,0
8395,4.97,-96,1
8396,3.01,-91,1
8397,3.49,-76,0
8398,3.82,-52,0
8399,4.06,-78,0
8400,3.65,-62,0
8401,4.55,-53,0
8402,4.34,-54,0
8403,3.36,-68,0
8404,3.27,-70,0
8405,4.94,-77,0
8406,3.09,-69,0
8407,3.52,-67,0
8408,4.33,-75,0
8409,4.05,-64,0
8410,3.41,-71,0
8411,4.74,-69,0
8412,3.66,-61,0
8413,4.7,-52,0
8414,3.72,-64,0
8415,4.75,-59,0
8416,3.15,-58,0
8417,3.01,-66,0
8418,4.53,-77,0
8419,3.03,-73,0
8420,4.39,-75,0
8421,1.51,-77,1
8422,3.06,-69,0
8423,4.44,-74,0
8424,3.41,-52,0
8425,4.15,-90,1
8426,3.57,-57,0
8427,3.79,-52,0
8428,3.37,-56,0
8429,3.4,-56,0
8430,4.92,-65,0
8431,3.69,-70,0
8432,4.98,-63,0
8433,3.69,-50,0
8434,3.97,-64,0
8435,3.37,-63,0
8436,3.35,-76,0
8437,4.98,-75,0
8438,4.03,-76,0
8439,2.4,-52,1
8440,4.31,-63,0
8441,4.86,-57,0
8442,3.29,-67,0
8443,3.69,-60,0
8444,4.87,-72,0
8445,4.02,-65,0
8446,4.92,-69,0
8447,4.16,-63,0
8448,3.36,-75,0
8449,3.83,-74,0
8450,3.73,-63,0
8451,3.64,-54,0
8452,3.9,-65,0
8453,3.09,-76,0
8454,4.23,-70,0
8455,4.56,-67,0
8456,4.35,-73,0
8457,4.73,-62,0
8458,4.84,-96,1
8459,4.93,-74,0
8460,3.94,-63,0
8461,4.2,-78,0
8462,3.71,-76,0
8463,4.64,-71,0
8464,4.84,-70,0
8465,4.81,-63,0
8466,4.46,-58,0
8467,4.61,-73,0
8468,3.39,-63,0
8469,3.61,-55,0
8470,4.05,-62,0
8471,3.42,-77,0
8472,4.54,-65,0
8473,3.09,-73,0
8474,4.22,-66,0
8475,3.04,-65,0
8476,3.06,-54,0
8477,3.02,-75,0
8478,4.27,-66,0
8479,3.38,-58,0
8480,4.58,-52,0
8481,4.41,-91,1
8482,3.93,-52,0
8483,3.08,-66,0
8484,3.66,-57,0
8485,3.31,-79,0
8486,4.5,-57,0
8487,4.95,-65,0
8488,4.96,-64,0
8489,3.86,-65,0
8490,4.49,-67,0
8491,4.94,-80,0
8492,3.11,-63,0
8493,4.84,-72,0
8494,4.12,-62,0
8495,4.78,-78,0
8496,4.67,-95,1
8497,3.38,-69,0
8498,3.45,-71,0
8499,3.51,-62,0
8500,4.55,-77,0
8501,3.32,-58,0
8502,4.12,-74,0
8503,4.29,-69,0
8504,3.92,-61,0
8505,3.04,-65,0
8506,1.8,-79,1
8507,4.44,-77,0
8508,3.6,-77,0
8509,4.87,-59,0
8510,4.09,-97,1
8511,4.48,-79,0
8512,4.42,-95,1
8513,3.39,-74,0
8514,2.34,-63,1
8515,4.54,-57,0
8516,3.89,-55,0
8517,3.88,-71,0
8518,4.32,-68,0
8519,3.06,-71,0
8520,4.11,-72,0
8521,3.55,-80,0
8522,4.81,-64,0
8523,4.86,-71,0
8524,4.05,-74,0
8525,3.41,-67,0
8526,3.81,-54,0
8527,4.68,-51,0
8528,3.84,-52,0
8529,4.24,-70,0
8530,4.04,-76,0
8531,4.39,-71,0
8532,3.68,-63,0
8533,3.76,-77,0
8534,4.56,-65,0
8535,3.1,-69,0
8536,3.53,-55,0
8537,4.59,-75,0
8538,3.54,-62,0
8539,4.58,-79,0
8540,4.76,-59,0
8541,3.24,-68,0
8542,4.43,-79,0
8543,4.45,-51,0
8544,3.23,-78,0
8545,3.81,-50,0
8546,4.91,-58,0
8547,3.89,-78,0
8548,3.17,-65,0
8549,3.39,-68,0
8550,4.13,-62,0
8551,4.61,-67,0
8552,3.96,-59,0
8553,3.01,-60,0
8554,3.88,-95,1
8555,4.06,-77,0
8556,4.57,-68,0
8557,4.22,-80,0
8558,4.84,-58,0
8559,3.59,-76,0
8560,4.81,-71,0
8561,4.21,-77,0
8562,3.86,-50,0
8563,4.21,-60,0
8564,4.17,-66,0
8565,3.67,-52,0
8566,4.84,-77,0
8567,4.86,-56,0
8568,3.9,-68,0
8569,3.18,-66,0
8570,4.27,-56,0
8571,3.76,-51,0
8572,4.98,-78,0
8573,3.26,-56,0
8574,3.91,-69,0
8575,4.11,-92,1
8576,3.51,-56,0
8577,3.33,-80,0
8578,4.52,-60,0
8579,3.89,-57,0
8580,4.54,-79,0
8581,4.55,-57,0
8582,3.29,-51,0
8583,4.32,-50,0
8584,5.0,-67,0
8585,4.39,-50,0
8586,3.6,-78,0
8587,3.81,-62,0
8588,4.93,-78,0
8589,3.38,-57,0
8590,3.59,-77,0
8591,3.8,-60,0
8592,3.86,-58,0
8593,3.89,-63,0
8594,4.64,-53,0
8595,4.11,-74,0
8596,3.63,-71,0
8597,4.85,-50,0
8598,4.75,-57,0
8599,3.75,-99,1
8600,3.98,-79,0
8601,4.57,-67,0
8602,3.42,-54,0
8603,3.66,-70,0
8604,4.66,-77,0
8605,4.33,-71,0
8606,4.12,-53,0
8607,4.09,-94,1
8608,3.31,-75,0
8609,3.2,-53,0
8610,4.94,-70,0
8611,4.59,-79,0
8612,3.1,-58,0
8613,4.75,-60,0
8614,3.59,-71,0
8615,3.05,-74,0
8616,4.3,-71,0
8617,4.69,-80,0
8618,4.27,-73,0
8619,3.27,-77,0
8620,3.93,-95,1
8621,3.46,-60,0
8622,3.95,-60,0
8623,4.1,-57,0
8624,4.41,-51,0
8625,4.15,-66,0
8626,2.3,-76,1
8627,4.79,-70,0
8628,4.55,-60,0
8629,3.42,-65,0
8630,4.54,-51,0
8631,3.47,-73,0
8632,3.69,-60,0
8633,4.26,-66,0
8634,4.03,-53,0
8635,3.15,-58,0
8636,3.93,-65,0
8637,1.35,-70,1
8638,0.81,-55,1
8639,3.59,-51,0
8640,2.95,-67,1
8641,3.79,-72,0
8642,3.89,-52,0
8643,4.51,-97,1
8644,4.72,-64,0
8645,4.6,-56,0
8646,3.54,-56,0
8647,4.35,-95,1
8648,4.34,-56,0
8649,3.34,-55,0
8650,3.57,-51,0
8651,3.9,-71,0
8652,4.15,-52,0
8653,4.37,-80,0
8654,3.51,-58,0
8655,3.79,-67,0
8656,3.74,-66,0
8657,4.48,-54,0
8658,3.18,-51,0
8659,4.2,-71,0
8660,3.84,-68,0
8661,3.17,-74,0
8662,4.6,-52,0
8663,4.38,-54,0
8664,4.76,-61,0
8665,3.42,-69,0
8666,4.45,-80,0
8667,3.05,-65,0
8668,3.62,-52,0
8669,3.54,-80,0
8670,4.56,-64,0
8671,4.5,-72,0
8672,4.37,-74,0
8673,3.31,-51,0
8674,4.19,-74,0
8675,4.4,-78,0
8676,4.31,-80,0
8677,3.72,-71,0
8678,4.69,-65,0
8679,3.5,-51,0
8680,4.82,-57,0
8681,4.64,-63,0
8682,4.25,-67,0
8683,4.46,-67,0
8684,4.86,-53,0
8685,4.63,-54,0
8686,4.86,-50,0
8687,4.98,-72,0
8688,4.86,-57,0
8689,0.22,-62,1
8690,4.73,-68,0
8691,3.39,-68,0
8692,4.64,-74,0
8693,4.45,-55,0
8694,4.86,-63,0
8695,4.75,-100,1
8696,4.83,-60,0
8697,3.89,-57,0
8698,4.41,-51,0
8699,4.6,-69,0
8700,4.49,-74,0
8701,3.08,-80,0
8702,4.0,-76,0
8703,3.85,-56,0
8704,4.19,-56,0
8705,4.91,-77,0
8706,4.5,-58,0
8707,4.3,-57,0
8708,4.3,-67,0
8709,4.39,-54,0
8710,3.45,-69,0
8711,3.88,-72,0
8712,4.38,-56,0
8713,3.84,-59,0
8714,4.93,-54,0
8715,3.42,-57,0
8716,4.4,-68,0
8717,3.07,-69,0
8718,4.27,-50,0
8719,4.22,-76,0
8720,3.01,-56,0
8721,4.76,-72,0
8722,4.63,-79,0
8723,3.15,-64,0
8724,4.33,-62,0
8725,3.22,-59,0
8726,3.68,-54,0
8727,4.69,-63,0
8728,3.47,-69,0
8729,4.71,-68,0
8730,3.77,-55,0
8731,3.26,-92,1
8732,3.03,-78,0
8733,4.41,-77,0
8734,4.1,-75,0
8735,4.51,-78,0
8736,4.44,-51,0
8737,4.74,-77,0
8738,4.49,-52,0
8739,3.71,-76,0
8740,4.87,-58,0
8741,3.24,-62,0
8742,4.47,-58,0
8743,4.75,-52,0
8744,4.36,-63,0
8745,4.95,-52,0
8746,4.83,-65,0
8747,4.48,-66,0
8748,3.76,-63,0
8749,1.98,-93,1
8750,4.34,-90,1
8751,3.46,-80,0
8752,0.32,-65,1
8753,4.79,-60,0
8754,4.91,-77,0
8755,3.48,-78,0
8756,4.14,-66,0
8757,4.91,-56,0
8758,3.76,-77,0
8759,4.26,-60,0
8760,4.43,-59,0
8761,3.55,-50,0
8762,4.26,-50,0
8763,4.38,-68,0
8764,3.97,-53,0
8765,4.64,-61,0
8766,3.88,-76,0
8767,4.7,-69,0
8768,4.65,-67,0
8769,3.11,-72,0
8770,4.43,-51,0
8771,4.08,-52,0
8772,4.71,-62,0
8773,4.83,-65,0
8774,4.56,-64,0
8775,3.49,-56,0
8776,3.47,-74,0
8777,4.66,-66,0
8778,3.58,-62,0
8779,4.38,-57,0
8780,4.06,-61,0
8781,4.69,-73,0
8782,4.59,-59,0
8783,3.76,-64,0
8784,3.98,-75,0
8785,3.5,-97,1
8786,3.14,-67,0
8787,4.01,-79,0
8788,3.51,-55,0
8789,3.52,-58,0
8790,3.17,-72,0
8791,4.59,-79,0
8792,4.07,-56,0
8793,3.81,-67,0
8794,4.08,-72,0
8795,4.06,-57,0
8796,4.21,-58,0
8797,4.88,-58,0
8798,4.41,-77,0
8799,4.87,-74,0
8800,3.09,-80,0
8801,4.46,-70,0
8802,4.7,-60,0
8803,3.59,-61,0
8804,3.46,-52,0
8805,4.29,-62,0
8806,4.95,-55,0
8807,4.74,-65,0
8808,4.87,-64,0
8809,4.56,-61,0
8810,3.49,-80,0
8811,4.12,-80,0
8812,3.28,-55,0
8813,3.85,-79,0
8814,3.83,-58,0
8815,3.79,-73,0
8816,3.6,-61,0
8817,3.02,-71,0
8818,4.6,-70,0
8819,4.54,-58,0
8820,3.98,-67,0
8821,3.52,-78,0
8822,3.26,-74,0
8823,4.84,-62,0
8824,3.71,-75,0
8825,4.58,-54,0
8826,4.28,-76,0
8827,3.44,-68,0
8828,4.19,-69,0
8829,4.6,-53,0
8830,3.85,-69,0
8831,3.13,-79,0
8832,4.25,-75,0
8833,1.46,-76,1
8834,4.27,-96,1
8835,3.37,-93,1
8836,4.94,-74,0
8837,3.7,-53,0
8838,3.55,-73,0
8839,2.86,-57,1
8840,4.16,-76,0
8841,4.74,-74,0
8842,3.25,-72,0
8843,3.86,-50,0
8844,4.19,-97,1
8845,3.31,-63,0
8846,3.86,-52,0
8847,2.04,-72,1
8848,4.23,-73,0
8849,4.52,-74,0
8850,3.48,-70,0
8851,3.94,-66,0
8852,4.86,-53,0
8853,3.84,-78,0
8854,3.32,-61,0
8855,4.6,-60,0
8856,3.17,-79,0
8857,4.01,-54,0
8858,4.01,-69,0
8859,4.59,-75,0
8860,4.32,-50,0
8861,4.37,-91,1
8862,4.2,-95,1
8863,3.17,-65,0
8864,4.4,-56,0
8865,3.39,-77,0
8866,4.75,-77,0
8867,4.74,-74,0
8868,4.29,-56,0
8869,3.06,-70,0
8870,3.07,-51,0
8871,4.05,-75,0
8872,3.42,-72,0
8873,3.88,-77,0
8874,4.91,-57,0
8875,4.64,-80,0
8876,4.17,-63,0
8877,4.23,-73,0
8878,4.86,-75,0
8879,3.64,-60,0
8880,3.74,-69,0
8881,4.52,-79,0
8882,3.03,-67,0
8883,4.89,-78,0
8884,3.99,-60,0
8885,3.08,-79,0
8886,4.74,-73,0
8887,4.65,-54,0
8888,4.09,-64,0
8889,4.41,-55,0
8890,4.94,-71,0
8891,3.06,-77,0
8892,3.26,-77,0
8893,0.72,-57,1
8894,3.14,-69,0
8895,4.81,-75,0
8896,4.58,-53,0
8897,4.98,-58,0
8898,3.72,-63,0
8899,4.21,-79,0
8900,4.25,-74,0
8901,4.03,-78,0
8902,3.62,-58,0
8903,3.8,-64,0
8904,4.05,-56,0
8905,4.43,-97,1
8906,3.48,-67,0
8907,4.22,-71,0
8908,4.12,-61,0
8909,3.69,-66,0
8910,4.79,-75,0
8911,4.71,-58,0
8912,4.71,-70,0
8913,3.25,-71,0
8914,4.76,-74,0
8915,3.89,-65,0
8916,1.09,-55,1
8917,4.41,-58,0
8918,3.9,-53,0
8919,4.73,-65,0
8920,4.39,-73,0
8921,3.46,-74,0
8922,4.03,-70,0
8923,4.31,-90,1
8924,4.99,-55,0
8925,4.74,-75,0
8926,3.03,-70,0
8927,3.74,-61,0
8928,5.0,-64,0
8929,3.63,-61,0
8930,2.26,-80,1
8931,4.71,-53,0
8932,3.6,-74,0
8933,4.52,-62,0
8934,3.89,-71,0
8935,4.82,-72,0
8936,4.2,-55,0
8937,3.07,-77,0
8938,3.78,-70,0
8939,3.23,-80,0
8940,3.82,-67,0
8941,3.28,-76,0
8942,4.4,-52,0
8943,3.7,-70,0
8944,2.93,-71,1
8945,2.6,-56,1
8946,4.27,-53,0
8947,4.49,-79,0
8948,3.37,-60,0
8949,3.88,-67,0
8950,3.76,-78,0
8951,4.93,-64,0
8952,4.25,-58,0
8953,3.96,-97,1
8954,4.52,-64,0
8955,3.16,-72,0
8956,4.05,-64,0
8957,3.83,-58,0
8958,4.83,-53,0
8959,3.17,-74,0
8960,4.07,-69,0
8961,4.47,-73,0
8962,4.06,-55,0
8963,3.29,-77,0
8964,3.69,-70,0
8965,4.2,-79,0
8966,3.04,-73,0
8967,4.34,-70,0
8968,4.47,-60,0
8969,3.87,-65,0
8970,3.69,-77,0
8971,3.4,-59,0
8972,4.26,-80,0
8973,3.33,-68,0
8974,3.67,-69,0
8975,3.16,-54,0
8976,0.6,-63,1
8977,3.05,-50,0
8978,3.97,-57,0
8979,4.92,-79,0
8980,3.18,-67,0
8981,3.2,-65,0
8982,0.61,-91,1
8983,4.02,-60,0
8984,1.49,-62,1
8985,4.68,-73,0
8986,3.35,-55,0
8987,4.43,-71,0
8988,4.35,-54,0
8989,3.82,-77,0
8990,3.66,-79,0
8991,3.37,-72,0
8992,3.92,-53,0
8993,4.94,-55,0
8994,4.39,-64,0
8995,3.88,-66,0
8996,3.9,-62,0
8997,4.19,-63,0
8998,3.87,-51,0
8999,4.39,-58,0
9000,3.98,-53,0
9001,3.98,-73,0
9002,3.83,-56,0
9003,3.51,-77,0
9004,4.42,-54,0
9005,3.38,-77,0
9006,4.55,-59,0
9007,4.58,-50,0
9008,3.83,-59,0
9009,4.62,-61,0
9010,3.83,-79,0
9011,3.59,-76,0
9012,4.5,-75,0
9013,1.57,-52,1
9014,3.98,-52,0
9015,4.15,-80,0
9016,3.49,-80,0
9017,3.03,-59,0
9018,4.62,-70,0
9019,4.26,-100,1
9020,4.65,-76,0
9021,0.46,-75,1
9022,0.61,-51,1
9023,3.72,-57,0
9024,3.39,-50,0
9025,3.1,-73,0
9026,3.63,-61,0
9027,4.48,-61,0
9028,4.34,-76,0
9029,1.86,-51,1
9030,4.4,-76,0
9031,3.12,-75,0
9032,3.03,-61,0
9033,3.67,-70,0
9034,3.21,-96,1
9035,3.99,-59,0
9036,3.29,-52,0
9037,4.84,-61,0
9038,3.35,-63,0
9039,1.59,-92,1
9040,4.79,-59,0
9041,0.61,-51,1
9042,4.75,-60,0
9043,4.67,-50,0
9044,3.15,-57,0
9045,4.03,-73,0
9046,3.17,-74,0
9047,4.69,-65,0
9048,4.31,-63,0
9049,4.19,-53,0
9050,3.47,-57,0
9051,4.46,-62,0
9052,0.59,-58,1
9053,3.64,-78,0
9054,3.85,-73,0
9055,4.51,-69,0
9056,3.79,-74,0
9057,4.3,-90,1
9058,4.44,-66,0
9059,3.56,-65,0
9060,4.76,-67,0
9061,4.07,-79,0
9062,4.02,-60,0
9063,4.65,-67,0
9064,4.51,-73,0
9065,4.3,-77,0
9066,3.14,-58,0
9067,4.07,-64,0
9068,4.18,-71,0
9069,4.44,-55,0
9070,4.06,-50,0
9071,4.12,-70,0
9072,3.44,-70,0
9073,4.35,-72,0
9074,3.36,-60,0
9075,4.51,-50,0
9076,3.77,-76,0
9077,3.97,-61,0
9078,4.1,-52,0
9079,3.42,-100,1
9080,3.32,-57,0
9081,3.34,-61,0
9082,3.35,-65,0
9083,0.93,-69,1
9084,4.39,-77,0
9085,4.5,-58,0
9086,4.41,-65,0
9087,3.79,-75,0
9088,3.25,-62,0
9089,4.87,-76,0
9090,4.6,-60,0
9091,3.89,-50,0
9092,3.35,-60,0
9093,3.85,-72,0
9094,3.72,-56,0
9095,3.03,-75,0
9096,4.05,-69,0
9097,4.86,-59,0
9098,4.94,-65,0
9099,3.98,-57,0
9100,4.46,-92,1
9101,4.4,-66,0
9102,4.77,-50,0
9103,4.86,-58,0
9104,4.37,-63,0
9105,4.22,-58,0
9106,3.2,-65,0
9107,4.78,-78,0
9108,4.77,-74,0
9109,4.75,-53,0
9110,3.94,-56,0
9111,3.86,-64,0
9112,3.24,-62,0
9113,3.0,-80,0
9114,3.88,-70,0
9115,4.22,-59,0
9116,3.17,-51,0
9117,4.21,-62,0
9118,4.95,-57,0
9119,3.88,-75,0
9120,3.43,-67,0
9121,3.48,-52,0
9122,4.64,-74,0
9123,4.52,-64,0
9124,4.03,-79,0
9125,3.15,-56,0
9126,4.93,-66,0
9127,4.5,-50,0
9128,4.34,-65,0
9129,3.57,-72,0
9130,1.43,-77,1
9131,4.82,-78,0
9132,0.78,-56,1
9133,4.4,-57,0
9134,2.21,-78,1
9135,4.84,-61,0
9136,3.8,-73,0
9137,3.41,-70,0
9138,4.46,-100,1
9139,4.07,-53,0
9140,3.14,-67,0
9141,3.93,-55,0
9142,4.29,-67,0
9143,4.75,-63,0
9144,3.81,-90,1
9145,4.65,-53,0
9146,3.08,-75,0
9147,4.68,-69,0
9148,4.14,-51,0
9149,4.42,-54,0
9150,3.28,-78,0
9151,4.88,-60,0
9152,3.22,-75,0
9153,4.42,-65,0
9154,3.71,-78,0
9155,4.23,-59,0
9156,3.33,-63,0
9157,3.2,-61,0
9158,4.98,-79,0
9159,4.44,-52,0
9160,3.27,-54,0
9161,4.04,-59,0
9162,3.68,-51,0
9163,3.43,-56,0
9164,3.18,-55,0
9165,4.79,-69,0
9166,4.24,-54,0
9167,4.92,-72,0
9168,4.93,-59,0
9169,4.37,-70,0
9170,3.44,-70,0
9171,4.88,-65,0
9172,3.9,-58,0
9173,3.4,-67,0
9174,4.21,-64,0
9175,3.52,-77,0
9176,3.0,-52,0
9177,3.27,-95,1
9178,3.15,-90,1
9179,3.96,-78,0
9180,3.5,-57,0
9181,3.89,-54,0
9182,3.38,-98,1
9183,3.04,-53,0
9184,4.57,-67,0
9185,3.15,-76,0
9186,4.83,-64,0
9187,3.76,-59,0
9188,3.9,-91,1
9189,3.37,-56,0
9190,4.25,-63,0
9191,3.13,-64,0
9192,0.81,-64,1
9193,4.63,-64,0
9194,4.0,-65,0
9195,3.12,-79,0
9196,3.61,-77,0
9197,3.7,-59,0
9198,4.06,-51,0
9199,4.52,-75,0
9200,3.96,-72,0
9201,4.13,-63,0
9202,3.01,-78,0
9203,4.86,-58,0
9204,4.29,-58,0
9205,0.09,-78,1
9206,4.48,-74,0
9207,4.5,-61,0
9208,4.32,-59,0
9209,4.74,-73,0
9210,3.55,-73,0
9211,1.74,-67,1
9212,3.92,-66,0
9213,4.85,-56,0
9214,4.36,-90,1
9215,2.58,-64,1
9216,3.71,-71,0
9217,3.12,-70,0
9218,3.02,-54,0
9219,3.8,-69,0
9220,3.29,-59,0
9221,4.41,-54,0
9222,3.7,-54,0
9223,3.23,-75,0
9224,3.23,-58,0
9225,3.56,-78,0
9226,3.48,-72,0
9227,3.09,-77,0
9228,4.54,-65,0
9229,4.05,-58,0
9230,4.31,-55,0
9231,4.71,-51,0
9232,3.75,-53,0
9233,3.07,-53,0
9234,3.37,-99,1
9235,3.69,-54,0
9236,3.35,-56,0
9237,4.42,-67,0
9238,4.59,-55,0
9239,3.06,-73,0
9240,3.09,-77,0
9241,4.12,-61,0
9242,3.79,-57,0
9243,3.51,-57,0
9244,4.19,-54,0
9245,4.01,-55,0
9246,3.27,-53,0
9247,4.65,-100,1
9248,4.42,-74,0
9249,3.55,-67,0
9250,4.49,-52,0
9251,3.75,-62,0
9252,3.97,-59,0
9253,4.92,-67,0
9254,3.3,-76,0
9255,3.61,-56,0
9256,3.12,-54,0
9257,4.6,-75,0
9258,4.89,-79,0
9259,3.08,-65,0
9260,3.78,-54,0
9261,4.03,-73,0
9262,0.78,-69,1
9263,3.11,-74,0
9264,3.43,-55,0
9265,3.99,-70,0
9266,4.25,-80,0
9267,4.17,-57,0
9268,4.25,-77,0
9269,3.92,-71,0
9270,4.54,-60,0
9271,3.2,-56,0
9272,4.62,-74,0
9273,4.51,-62,0
9274,4.17,-79,0
9275,4.94,-75,0
9276,4.3,-65,0
9277,3.18,-61,0
9278,0.34,-77,1
9279,3.36,-77,0
9280,1.5,-56,1
9281,3.64,-60,0
9282,4.59,-61,0
9283,3.48,-55,0
9284,3.08,-52,0
9285,3.45,-70,0
9286,4.72,-75,0
9287,4.02,-64,0
9288,4.6,-73,0
9289,3.05,-98,1
9290,3.57,-52,0
9291,3.79,-71,0
9292,4.51,-75,0
9293,3.16,-60,0
9294,4.92,-62,0
9295,3.16,-72,0
9296,3.69,-72,0
9297,3.53,-50,0
9298,3.25,-54,0
9299,3.26,-71,0
9300,4.56,-62,0
9301,3.95,-50,0
9302,3.65,-60,0
9303,3.04,-74,0
9304,4.61,-52,0
9305,4.24,-56,0
9306,4.92,-59,0
9307,3.16,-76,0
9308,4.54,-57,0
9309,3.47,-80,0
9310,0.39,-75,1
9311,4.41,-61,0
9312,3.53,-52,0
9313,3.06,-54,0
9314,4.37,-52,0
9315,4.2,-60,0
9316,4.34,-60,0
9317,4.69,-60,0
9318,3.96,-51,0
9319,3.53,-70,0
9320,4.87,-58,0
9321,3.35,-57,0
9322,4.4,-97,1
9323,3.99,-53,0
9324,3.82,-68,0
9325,3.21,-80,0
9326,4.96,-65,0
9327,4.42,-63,0
9328,4.88,-76,0
9329,3.83,-58,0
9330,3.35,-50,0
9331,3.57,-51,0
9332,4.76,-78,0
9333,4.66,-65,0
9334,4.94,-62,0
9335,3.54,-61,0
9336,4.55,-56,0
9337,4.19,-61,0
9338,4.73,-57,0
9339,3.71,-66,0
9340,0.93,-51,1
9341,3.78,-74,0
9342,4.65,-67,0
9343,4.16,-56,0
9344,4.49,-50,0
9345,2.51,-62,1
9346,3.32,-76,0
9347,3.87,-78,0
9348,4.27,-59,0
9349,4.58,-73,0
9350,3.13,-70,0
9351,3.53,-59,0
9352,3.41,-70,0
9353,4.11,-77,0
9354,3.85,-54,0
9355,3.99,-70,0
9356,4.21,-80,0
9357,4.9,-59,0
9358,0.73,-66,1
9359,4.74,-66,0
9360,3.66,-67,0
9361,3.68,-70,0
9362,3.67,-70,0
9363,4.27,-56,0
9364,4.21,-56,0
9365,3.73,-78,0
9366,3.77,-66,0
9367,3.12,-73,0
9368,4.08,-61,0
9369,4.59,-71,0
9370,4.1,-57,0
9371,3.8,-52,0
9372,1.23,-61,1
9373,4.99,-70,0
9374,4.1,-74,0
9375,0.41,-77,1
9376,4.69,-57,0
9377,3.35,-65,0
9378,3.86,-72,0
9379,4.86,-50,0
9380,3.76,-59,0
9381,3.34,-55,0
9382,3.85,-76,0
9383,4.65,-66,0
9384,3.94,-79,0
9385,3.63,-50,0
9386,4.34,-58,0
9387,3.25,-56,0
9388,4.53,-56,0
9389,3.53,-62,0
9390,3.99,-72,0
9391,4.69,-78,0
9392,4.57,-95,1
9393,4.33,-68,0
9394,4.29,-57,0
9395,4.4,-59,0
9396,3.2,-54,0
9397,3.7,-76,0
9398,4.69,-58,0
9399,3.24,-58,0
9400,3.9,-52,0
9401,3.01,-74,0
